0,0.001
1,0.0009972636867364526
2,0.000989084726566536
3,0.0009755527298894294
4,0.0009568159560924792
5,0.0009330796891903273
6,0.0009046039886902864
7,0.0008717008403259585
8,0.0008347307378762498
9,0.0007940987335200904
10,0.0007502500000000002
11,0.0007036649532163624
12,0.0006548539886902864
13,0.0006043518895634708
14,0.000552711967402193
15,0.0005005000000000002
16,0.00044828803259780724
17,0.00039664811043652927
18,0.0003461460113097139
19,0.0002973350467836379
20,0.00025075000000000016
21,0.00020690126647990973
22,0.0001662692621237505
23,0.00012929915967404169
24,9.639601130971382e-05
25,6.792031080967287e-05
26,4.418404390752081e-05
27,2.5447270110570814e-05
28,1.191527343346406e-05
29,3.736313263547436e-06
30,0.001
31,0.0009993154526099096
32,0.0009972636867364526
33,0.0009938503261272714
34,0.000989084726566536
35,0.0009829799502313896
36,0.0009755527298894294
37,0.0009668234230353523
38,0.0009568159560924792
39,0.0009455577588320898
40,0.0009330796891903273
41,0.0009194159486887395
42,0.0009046039886902864
43,0.000888684407747757
44,0.0008717008403259585
45,0.0008536998372026806
46,0.0008347307378762498
47,0.0008148455353293938
48,0.0007940987335200904
49,0.0007725471979900061
50,0.0007502500000000002
51,0.0007272682546199037
52,0.0007036649532163624
53,0.0006795047907978776
54,0.0006548539886902864
55,0.0006297801130287093
56,0.0006043518895634708
57,0.0005786390152875954
58,0.000552711967402193
59,0.0005266418101433505
60,0.0005005000000000002
61,0.00047435818985664974
62,0.00044828803259780724
63,0.00042236098471240476
64,0.00039664811043652927
65,0.000371219886971291
66,0.0003461460113097139
67,0.00032149520920212257
68,0.0002973350467836379
69,0.00027373174538009644
70,0.00025075000000000016
71,0.00022845280200999417
72,0.00020690126647990973
73,0.0001861544646706063
74,0.0001662692621237505
75,0.00014730016279731955
76,0.00012929915967404169
77,0.00011231559225224304
78,9.639601130971382e-05
79,8.158405131126075e-05
80,6.792031080967287e-05
81,5.544224116791029e-05
82,4.418404390752081e-05
83,3.417657696464773e-05
84,2.5447270110570814e-05
85,1.802004976861038e-05
86,1.191527343346406e-05
87,7.149673872728739e-06
88,3.736313263547436e-06
89,1.6845473900903703e-06
90,0.001
91,0.0009998288338252908
92,0.0009993154526099096
93,0.0009984602081996976
94,0.0009972636867364526
95,0.0009957267082562184
96,0.0009938503261272714
97,0.0009916358263281954
98,0.000989084726566536
99,0.0009861987752386395
100,0.0009829799502313896
101,0.0009794304575666624
102,0.0009755527298894294
103,0.0009713494248005433
104,0.0009668234230353523
105,0.0009619778264893878
106,0.0009568159560924792
107,0.0009513413495327556
108,0.0009455577588320898
109,0.0009394691477746517
110,0.0009330796891903273
111,0.0009263937620948692
112,0.0009194159486887395
113,0.0009121510312166969
114,0.0009046039886902864
115,0.0008967799934754721
116,0.000888684407747757
117,0.0008803227798172156
118,0.0008717008403259585
119,0.0008628244983206378
120,0.0008536998372026806
121,0.0008443331105590302
122,0.0008347307378762498
